region	country	latency
906	10	6110
906	11	2270
906	12	18560
906	13	2580
906	14	2780
906	15	6030
906	16	50
906	17	3650
906	18	7020
906	19	3800
907	0	6060
907	1	8010
907	2	8090
907	3	10700
907	4	3010
907	5	5870
907	6	19500
907	7	7190
907	8	1800
907	9	9270
907	10	15280
907	11	16270
907	12	14150
907	13	5210
907	14	860
907	15	8430
907	16	11210
907	17	18800
907	18	11550
907	19	5950
908	0	670
908	1	19090
908	2	18960
908	3	6130
908	4	9310
908	5	3890
908	6	13200
908	7	7830
908	8	11540
908	9	3190
908	10	15190
908	11	10820
908	12	15850
908	13	15610
908	14	2880
908	15	15210
908	16	7730
908	17	14380
908	18	17020
908	19	9270
909	0	9590
909	1	13250
909	2	8570
909	3	19440
909	4	2250
909	5	14760
909	6	11500
909	7	19000
909	8	8080
909	9	1670
909	10	11650
909	11	14630
909	12	2430
909	13	17680
909	14	17130
909	15	15510
909	16	14440
909	17	11390
909	18	17520
909	19	15390
910	0	13410
910	1	14470
910	2	12560
910	3	14490
910	4	3730
910	5	7010
910	6	1940
910	7	1300
910	8	15280
910	9	470
910	10	13450
910	11	15500
910	12	4780
910	13	7140
910	14	6100
910	15	17350
910	16	3630
910	17	18760
910	18	5030
910	19	6230
911	0	18400
911	1	4750
911	2	15160
911	3	2210
911	4	7930
911	5	13590
911	6	8110
911	7	15580
911	8	18870
911	9	18270
911	10	6170
911	11	6610
911	12	2060
911	13	5580
911	14	11580
911	15	2120
911	16	18440
911	17	2830
911	18	16420
911	19	6760
912	0	7580
912	1	3700
912	2	13390
912	3	5000
912	4	9600
912	5	17880
912	6	10300
912	7	6600
912	8	16630
912	9	2040
912	10	3980
912	11	4800
912	12	4690
912	13	13550
912	14	5190
912	15	19880
912	16	6930
912	17	3890
912	18	7370
912	19	10040
913	0	5140
913	1	8280
913	2	11390
913	3	9920
913	4	12780
913	5	15540
913	6	15050
913	7	3100
913	8	2930
913	9	7850
913	10	2220
913	11	3890
913	12	1780
913	13	18770
913	14	1770
913	15	1410
913	16	11110
913	17	4210
913	18	780
913	19	2190
914	0	5100
914	1	250
914	2	3220
914	3	6620
914	4	4750
914	5	4930
914	6	15890
914	7	12400
914	8	4960
914	9	3290
914	10	1400
914	11	5200
914	12	17160
914	13	12680
914	14	19610
914	15	13610
914	16	8230
914	17	16160
914	18	760
914	19	17070
915	0	5660
915	1	9250
915	2	19540
915	3	10100
915	4	17280
915	5	2280
915	6	3820
915	7	3400
915	8	10300
915	9	15410
915	10	2130
915	11	1830
915	12	360
915	13	11950
915	14	8390
915	15	5170
915	16	200
915	17	2770
915	18	14140
915	19	18250
916	0	11390
916	1	14290
916	2	17460
916	3	6800
916	4	2500
916	5	17570
916	6	19820
916	7	19130
916	8	6020
916	9	18150
916	10	14240
916	11	13220
916	12	10280
916	13	8610
916	14	3910
916	15	13810
916	16	7780
916	17	19670
916	18	1160
916	19	10440
917	0	12340
917	1	5740
917	2	13800
917	3	7360
917	4	9410
917	5	5080
917	6	9290
917	7	16540
917	8	11160
917	9	2910
917	10	7050
917	11	10780
917	12	5680
917	13	16400
917	14	5010
917	15	7280
917	16	1740
917	17	4880
917	18	6520
917	19	18800
918	0	11710
918	1	17300
918	2	14400
918	3	130
918	4	19580
918	5	11770
918	6	16550
918	7	16120
918	8	6280
918	9	8850
918	10	12350
918	11	19650
918	12	4220
918	13	19290
918	14	9510
918	15	1680
918	16	2580
918	17	6720
918	18	16740
918	19	19930
919	0	1380
919	1	9730
919	2	3570
919	3	11310
919	4	5890
919	5	15750
919	6	10570
919	7	10460
919	8	16370
919	9	19330
919	10	15660
919	11	14280
919	12	11120
919	13	3300
919	14	12640
919	15	15680
919	16	15590
919	17	19080
919	18	490
919	19	4730
920	0	14760
920	1	16060
920	2	10310
920	3	1830
920	4	3090
920	5	17610
920	6	14220
920	7	20
920	8	12700
920	9	7120
920	10	7100
920	11	7480
920	12	16140
920	13	5090
920	14	14580
920	15	9150
920	16	11190
920	17	16260
920	18	5870
920	19	4180
921	0	17860
921	1	1130
921	2	15040
921	3	1810
921	4	5920
921	5	5880
921	6	410
921	7	15960
921	8	7410
921	9	17320
921	10	4980
921	11	17520
921	12	3620
921	13	10710
921	14	17850
921	15	19930
921	16	1250
921	17	1350
921	18	1000
921	19	3630
922	0	5850
922	1	17710
922	2	11210
922	3	3680
922	4	11670
922	5	19790
922	6	4770
922	7	9510
922	8	12240
922	9	8160
922	10	2010
922	11	17690
922	12	18500
922	13	3100
922	14	2920
922	15	9030
922	16	11260
922	17	11870
922	18	11300
922	19	2540
923	0	3020
923	1	4260
923	2	1840
923	3	15120
923	4	19390
923	5	18060
923	6	19850
923	7	8210
923	8	19600
923	9	6240
923	10	5040
923	11	140
923	12	3930
923	13	16810
923	14	6050
923	15	2300
923	16	13600
923	17	2430
923	18	8540
923	19	7090
924	0	2590
924	1	6640
924	2	17970
924	3	3400
924	4	10530
924	5	18950
924	6	5470
924	7	620
924	8	11500
924	9	15950
924	10	6690
924	11	1380
924	12	18220
924	13	13490
924	14	6400
924	15	6740
924	16	16430
924	17	15680
924	18	8510
924	19	3740
925	0	9710
925	1	2740
925	2	1840
925	3	6880
925	4	10200
925	5	18880
925	6	17990
925	7	9940
925	8	4300
925	9	3330
925	10	7990
925	11	8380
925	12	2670
925	13	5750
925	14	17980
925	15	4050
925	16	770
925	17	290
925	18	1580
925	19	8190
926	0	19890
926	1	18520
926	2	8000
926	3	14700
926	4	14590
926	5	19720
926	6	2550
926	7	14860
926	8	2900
926	9	2860
926	10	15190
926	11	14690
926	12	10110
926	13	14380
926	14	6570
926	15	5340
926	16	13640
926	17	10220
926	18	7700
926	19	1080
927	0	14630
927	1	11800
927	2	17350
927	3	3030
927	4	16110
927	5	6250
927	6	13260
927	7	11030
927	8	13140
927	9	17170
927	10	18120
927	11	9600
927	12	2410
927	13	1090
927	14	11110
927	15	2380
927	16	17360
927	17	1430
927	18	16280
927	19	14060
928	0	1260
928	1	7900
928	2	80
928	3	5380
928	4	15580
928	5	2990
928	6	9850
928	7	8090
928	8	7150
928	9	12760
928	10	5260
928	11	17660
928	12	13530
928	13	15220
928	14	18660
928	15	12660
928	16	1650
928	17	8210
928	18	18550
928	19	19280
929	0	18720
929	1	13050
929	2	10700
929	3	11170
929	4	13440
929	5	3850
929	6	2420
929	7	360
929	8	19260
929	9	14500
929	10	10610
929	11	7380
929	12	4730
929	13	16110
929	14	9850
929	15	10450
929	16	5490
929	17	7710
929	18	6700
929	19	820
930	0	10980
930	1	16980
930	2	15380
930	3	130
930	4	1590
930	5	19170
930	6	11790
930	7	16960
930	8	3260
930	9	14650
930	10	7490
930	11	14090
930	12	3540
930	13	19540
930	14	10940
930	15	14550
930	16	13610
930	17	8510
930	18	2880
930	19	2280
931	0	18070
931	1	15280
931	2	11370
931	3	15850
931	4	6460
931	5	11290
931	6	2220
931	7	10090
931	8	5790
931	9	11160
931	10	14440
931	11	7790
931	12	1710
931	13	9830
931	14	12150
931	15	18560
931	16	18810
931	17	12300
931	18	1240
931	19	4670
932	0	19320
932	1	6710
932	2	15070
932	3	2360
932	4	1680
932	5	19060
932	6	6440
932	7	10360
932	8	5270
932	9	3330
932	10	15130
932	11	12850
932	12	18200
932	13	19370
932	14	17360
932	15	1170
932	16	10550
932	17	6050
932	18	8720
932	19	15200
933	0	5850
933	1	10860
933	2	6490
933	3	3240
933	4	9620
933	5	14420
933	6	3100
933	7	8460
933	8	1710
933	9	10500
933	10	14860
933	11	17170
933	12	7470
933	13	4130
933	14	1560
933	15	5030
933	16	13990
933	17	10110
933	18	14070
933	19	4250
934	0	18520
934	1	12100
934	2	16020
934	3	1570
934	4	15710
934	5	3820
934	6	4230
934	7	16380
934	8	13490
934	9	8730
934	10	5120
934	11	2960
934	12	14530
934	13	10850
934	14	1110
934	15	17650
934	16	12000
934	17	17370
934	18	3530
934	19	10790
935	0	19740
935	1	840
935	2	12680
935	3	240
935	4	4710
935	5	17380
935	6	8120
935	7	15120
935	8	8960
935	9	5210
935	10	340
935	11	3970
935	12	14910
935	13	16590
935	14	13900
935	15	14560
935	16	19500
935	17	1890
935	18	19940
935	19	17700
936	0	2510
936	1	6030
936	2	13320
936	3	9490
936	4	10870
936	5	12550
936	6	7220
936	7	15940
936	8	19360
936	9	380
936	10	8420
936	11	15030
936	12	8780
936	13	11650
936	14	19270
936	15	1340
936	16	18670
936	17	3670
936	18	8920
936	19	15010
937	0	4260
937	1	19480
937	2	5590
937	3	13860
937	4	7220
937	5	18940
937	6	10480
937	7	14430
937	8	17220
937	9	7290
937	10	7100
937	11	18570
937	12	8690
937	13	13840
937	14	8910
937	15	4590
937	16	18250
937	17	8880
937	18	13460
937	19	9060
938	0	12540
938	1	9800
938	2	4300
938	3	1910
938	4	9230
938	5	18220
938	6	8700
938	7	13510
938	8	16730
938	9	1500
938	10	11020
938	11	2380
938	12	15220
938	13	13370
938	14	9520
938	15	1470
938	16	2380
938	17	5950
938	18	890
938	19	470
939	0	12230
939	1	17200
939	2	5920
939	3	16550
939	4	200
939	5	17180
939	6	920
939	7	17440
939	8	11160
939	9	15430
939	10	2510
939	11	12090
939	12	3120
939	13	8480
939	14	15020
939	15	6880
939	16	13840
939	17	700
939	18	19690
939	19	860
940	0	10240
940	1	660
940	2	19420
940	3	1040
940	4	7570
940	5	4620
940	6	16000
940	7	110
940	8	13370
940	9	3830
940	10	7170
940	11	15330
940	12	3590
940	13	7260
940	14	11460
940	15	9380
940	16	12590
940	17	13830
940	18	960
940	19	350
941	0	8840
941	1	7490
941	2	10970
941	3	9880
941	4	9300
941	5	9400
941	6	14290
941	7	2350
941	8	13420
941	9	8300
941	10	16550
941	11	11920
941	12	170
941	13	2700
941	14	15780
941	15	18920
941	16	1440
941	17	17480
941	18	12810
941	19	17920
942	0	4500
942	1	1470
942	2	4460
942	3	12530
942	4	13180
942	5	8200
942	6	13610
942	7	6390
942	8	12290
942	9	11030
942	10	11050
942	11	15160
942	12	14360
942	13	19400
942	14	11870
942	15	9040
942	16	17640
942	17	18170
942	18	4440
942	19	10510
943	0	13020
943	1	1790
943	2	17560
943	3	10870
943	4	1150
943	5	19750
943	6	10030
943	7	7880
943	8	12010
943	9	4900
943	10	2350
943	11	13190
943	12	7530
943	13	3850
943	14	19010
943	15	14210
943	16	12990
943	17	8620
943	18	30
943	19	3680
944	0	6050
944	1	2200
944	2	3110
944	3	15580
944	4	13190
944	5	16940
944	6	19430
944	7	2520
944	8	12770
944	9	15260
944	10	8230
944	11	7270
944	12	11710
944	13	18530
944	14	17860
944	15	3500
944	16	1430
944	17	3000
944	18	10810
944	19	830
945	0	6590
945	1	10280
945	2	2220
945	3	17870
945	4	6960
945	5	7360
945	6	14960
945	7	17980
945	8	1260
945	9	8520
945	10	15500
945	11	2540
945	12	17230
945	13	2180
945	14	7540
945	15	7820
945	16	11950
945	17	3130
945	18	18820
945	19	15880
946	0	16620
946	1	14900
946	2	2500
946	3	6160
946	4	5320
946	5	16920
946	6	5410
946	7	9110
946	8	11340
946	9	4600
946	10	17190
946	11	16040
946	12	2340
946	13	13590
946	14	13170
946	15	9010
946	16	14730
946	17	40
946	18	15660
946	19	19580
947	0	12960
947	1	17120
947	2	17120
947	3	7680
947	4	2780
947	5	18560
947	6	6330
947	7	19650
947	8	8580
947	9	3700
947	10	4220
947	11	14610
947	12	6400
947	13	16620
947	14	14230
947	15	6470
947	16	7780
947	17	16690
947	18	360
947	19	5490
948	0	5600
948	1	210
948	2	8670
948	3	12610
948	4	15300
948	5	3750
948	6	5940
948	7	11400
948	8	9420
948	9	1050
948	10	4250
948	11	6560
948	12	7100
948	13	16270
948	14	3590
948	15	13560
948	16	15920
948	17	2510
948	18	16610
948	19	13550
949	0	4880
949	1	17330
949	2	19130
949	3	7520
949	4	3340
949	5	5900
949	6	9090
949	7	12400
949	8	5650
949	9	5180
949	10	15940
949	11	1280
949	12	2970
949	13	13020
949	14	17800
949	15	17900
949	16	860
949	17	1620
949	18	13100
949	19	10330
950	0	3620
950	1	5160
950	2	630
950	3	4700
950	4	7730
950	5	18340
950	6	5440
950	7	3380
950	8	3540
950	9	14950
950	10	2950
950	11	18860
950	12	3660
950	13	14650
950	14	6200
950	15	18180
950	16	10880
950	17	5690
950	18	16660
950	19	15910
951	0	16160
951	1	16700
951	2	14090
951	3	14700
951	4	14430
951	5	5380
951	6	18540
951	7	6860
951	8	15510
951	9	16830
951	10	14360
951	11	12840
951	12	15020
951	13	9450
951	14	16590
951	15	12750
951	16	17280
951	17	4310
951	18	7620
951	19	900
952	0	12260
952	1	7710
952	2	4840
952	3	1330
952	4	2630
952	5	7880
952	6	7010
952	7	10640
952	8	10510
952	9	4390
952	10	7340
952	11	16370
952	12	13880
952	13	5010
952	14	7460
952	15	14230
952	16	17840
952	17	8740
952	18	8850
952	19	12320
953	0	15640
953	1	4920
953	2	17410
953	3	6390
953	4	9770
953	5	2600
953	6	17760
953	7	19430
953	8	8670
953	9	4380
953	10	6900
953	11	3640
953	12	3980
953	13	2760
953	14	3510
953	15	14010
953	16	2510
953	17	7550
953	18	14130
953	19	2400
954	0	15700
954	1	16900
954	2	19120
954	3	1120
954	4	3700
954	5	2630
954	6	19470
954	7	9350
954	8	5230
954	9	10280
954	10	19410
954	11	360
954	12	11430
954	13	15840
954	14	11280
954	15	11070
954	16	4120
954	17	11770
954	18	11830
954	19	14660
955	0	9600
955	1	18210
955	2	11810
955	3	2970
955	4	12780
955	5	3010
955	6	18650
955	7	3520
955	8	15070
955	9	2530
955	10	17770
955	11	14160
955	12	300
955	13	1740
955	14	10190
955	15	16310
955	16	8640
955	17	5310
955	18	16920
955	19	19460
956	0	2190
956	1	7050
956	2	960
956	3	19560
956	4	740
956	5	1520
956	6	18800
956	7	13340
956	8	13890
956	9	14660
956	10	7070
956	11	13970
956	12	15850
956	13	7660
956	14	14810
956	15	17000
956	16	5670
956	17	8190
956	18	7610
956	19	8410
957	0	60
957	1	10820
957	2	9170
957	3	19030
957	4	5970
957	5	6360
957	6	7220
957	7	1790
957	8	7590
957	9	18670
957	10	8750
957	11	17450
957	12	2000
957	13	3020
957	14	8180
957	15	8080
957	16	6970
957	17	16860
957	18	19040
957	19	15850
958	0	15040
958	1	17000
958	2	8050
958	3	13420
958	4	960
958	5	10460
958	6	15880
958	7	16860
958	8	19200
958	9	13630
958	10	7880
958	11	19890
958	12	4770
958	13	9590
958	14	7570
958	15	12990
958	16	18240
958	17	8390
958	18	8470
958	19	15760
959	0	4450
959	1	18760
959	2	15170
959	3	4140
959	4	17160
959	5	13590
959	6	3890
959	7	970
959	8	6820
959	9	13900
959	10	6810
959	11	5930
959	12	10360
959	13	4570
959	14	4550
959	15	5390
959	16	4560
959	17	16760
959	18	850
959	19	18240
960	0	1220
960	1	7930
960	2	17360
960	3	11560
960	4	11960
960	5	6660
960	6	18570
960	7	3810
960	8	19480
960	9	9010
960	10	15760
960	11	18700
960	12	13300
960	13	14880
960	14	11210
960	15	6040
960	16	16230
960	17	9420
960	18	1420
960	19	9440
961	0	2360
961	1	620
961	2	9440
961	3	5100
961	4	18130
961	5	8680
961	6	14610
961	7	14200
961	8	7920
961	9	7720
961	10	9950
961	11	12180
961	12	760
961	13	16350
961	14	6730
961	15	12930
961	16	6680
961	17	12480
961	18	5940
961	19	6530
962	0	11780
962	1	1460
962	2	18810
962	3	5780
962	4	14240
962	5	19750
962	6	11130
962	7	13390
962	8	1260
962	9	16870
962	10	19860
962	11	9710
962	12	1920
962	13	6020
962	14	16570
962	15	10680
962	16	12920
962	17	8950
962	18	17470
962	19	17210
963	0	11050
963	1	250
963	2	2850
963	3	2440
963	4	15930
963	5	1990
963	6	8180
963	7	5380
963	8	19160
963	9	18350
963	10	11840
963	11	5480
963	12	15840
963	13	19300
963	14	18110
963	15	18200
963	16	6560
963	17	8260
963	18	7130
963	19	120
964	0	9530
964	1	7330
964	2	6650
964	3	5860
964	4	500
964	5	14570
964	6	13590
964	7	5120
964	8	6030
964	9	17250
964	10	19520
964	11	2320
964	12	19160
964	13	19660
964	14	8100
964	15	40
964	16	11970
964	17	2200
964	18	4300
964	19	11990
965	0	15120
965	1	16650
965	2	7660
965	3	2820
965	4	2100
965	5	4730
965	6	19510
965	7	9190
965	8	15640
965	9	5120
965	10	18740
965	11	5690
965	12	9650
965	13	4110
965	14	15900
965	15	11550
965	16	15520
965	17	1570
965	18	18340
965	19	5810
966	0	3320
966	1	17370
966	2	13900
966	3	4210
966	4	16850
966	5	3160
966	6	19110
966	7	13630
966	8	14120
966	9	16650
966	10	13710
966	11	1750
966	12	1670
966	13	9150
966	14	3790
966	15	5880
966	16	6280
966	17	16280
966	18	15520
966	19	13640
967	0	880
967	1	14010
967	2	10730
967	3	8650
967	4	2900
967	5	4520
967	6	5410
967	7	14150
967	8	13920
967	9	12100
967	10	6710
967	11	7370
967	12	5980
967	13	7960
967	14	12440
967	15	1380
967	16	17670
967	17	5230
967	18	1210
967	19	9560
968	0	3870
968	1	1890
968	2	1080
968	3	13460
968	4	6630
968	5	9460
968	6	270
968	7	1640
968	8	3620
968	9	9420
968	10	19370
968	11	15250
968	12	11300
968	13	3470
968	14	6460
968	15	16720
968	16	14630
968	17	940
968	18	11960
968	19	11030
969	0	3080
969	1	16750
969	2	5070
969	3	9450
969	4	4550
969	5	7420
969	6	11790
969	7	11120
969	8	8540
969	9	7530
969	10	19330
969	11	18190
969	12	14780
969	13	7110
969	14	12190
969	15	3980
969	16	15170
969	17	15820
969	18	10730
969	19	7060
970	0	4820
970	1	1770
970	2	14400
970	3	790
970	4	9810
970	5	1360
970	6	500
970	7	18000
970	8	7850
970	9	13760
970	10	6350
970	11	12620
970	12	13740
970	13	12700
970	14	14510
970	15	10360
970	16	11660
970	17	8560
970	18	10460
970	19	2560
971	0	14520
971	1	7440
971	2	6050
971	3	6440
971	4	9710
971	5	12680
971	6	6950
971	7	820
971	8	14940
971	9	3310
971	10	2980
971	11	610
971	12	12420
971	13	4660
971	14	9230
971	15	10830
971	16	11980
971	17	5610
971	18	19050
971	19	19660
972	0	9030
972	1	15210
972	2	16950
972	3	6660
972	4	12290
972	5	15690
972	6	8240
972	7	17320
972	8	3340
972	9	14260
972	10	2510
972	11	15100
972	12	60
972	13	9080
972	14	11130
972	15	16680
972	16	14700
972	17	13530
972	18	460
972	19	9440
973	0	1525
973	1	732
973	2	1554
973	3	1591
973	4	78
973	5	1431
973	6	1823
973	7	1803
973	8	957
973	9	247
973	10	1846
973	11	1475
973	12	1045
973	13	349
973	14	486
973	15	1095
973	16	877
973	17	1329
973	18	99
973	19	1064
974	0	69
974	1	1560
974	2	216
974	3	171
974	4	617
974	5	1076
974	6	1556
974	7	942
974	8	181
974	9	1938
974	10	527
974	11	160
974	12	349
974	13	966
974	14	101
974	15	900
974	16	1255
974	17	1816
974	18	1569
974	19	1110
975	0	226
975	1	439
975	2	1861
975	3	1413
975	4	942
975	5	69
975	6	534
975	7	1684
975	8	979
975	9	1108
975	10	368
975	11	623
975	12	849
975	13	613
975	14	1940
975	15	1996
975	16	820
975	17	1463
975	18	330
975	19	261
976	0	390
976	1	1778
976	2	1815
976	3	1197
976	4	1765
976	5	1711
976	6	812
976	7	1675
976	8	1815
976	9	1134
976	10	872
976	11	1149
976	12	1988
976	13	1197
976	14	1929
976	15	1088
976	16	616
976	17	17
976	18	465
976	19	1694
977	0	1765
977	1	612
977	2	454
977	3	882
977	4	573
977	5	1772
977	6	970
977	7	1146
977	8	494
977	9	944
977	10	1381
977	11	964
977	12	976
977	13	546
977	14	87
977	15	1004
977	16	1906
977	17	692
977	18	1288
977	19	1443
978	0	503
978	1	1255
978	2	688
978	3	1844
978	4	1867
978	5	846
978	6	587
978	7	621
978	8	1659
978	9	1768
978	10	41
978	11	424
978	12	319
978	13	1341
978	14	213
978	15	1094
978	16	1859
978	17	259
978	18	174
978	19	832
979	0	1826
979	1	1957
979	2	802
979	3	1530
979	4	964
979	5	302
979	6	1672
979	7	458
979	8	81
979	9	1287
979	10	1337
979	11	1659
979	12	138
979	13	269
979	14	1112
979	15	1314
979	16	1475
979	17	1246
979	18	1549
979	19	824
980	0	1454
980	1	238
980	2	396
980	3	1583
980	4	880
980	5	54
980	6	1309
980	7	294
980	8	1303
980	9	1245
980	10	980
980	11	926
980	12	1109
980	13	1089
980	14	1789
980	15	401
980	16	1217
980	17	983
980	18	1930
980	19	1922
981	0	1482
981	1	1907
981	2	884
981	3	1809
981	4	1035
981	5	1136
981	6	27
981	7	998
981	8	462
981	9	372
981	10	934
981	11	1044
981	12	1312
981	13	1505
981	14	1093
981	15	175
981	16	1426
981	17	658
981	18	1115
981	19	887
982	0	991
982	1	1711
982	2	1436
982	3	1441
982	4	342
982	5	1814
982	6	1331
982	7	279
982	8	1581
982	9	229
982	10	662
982	11	1863
982	12	663
982	13	1996
982	14	1049
982	15	196
982	16	355
982	17	1818
982	18	1153
982	19	617
983	0	1829
983	1	1540
983	2	998
983	3	634
983	4	74
983	5	727
983	6	708
983	7	661
983	8	464
983	9	1072
983	10	826
983	11	1141
983	12	564
983	13	815
983	14	852
983	15	674
983	16	1806
983	17	232
983	18	820
983	19	411
984	0	56
984	1	579
984	2	542
984	3	196
984	4	1805
984	5	839
984	6	532
984	7	805
984	8	1627
984	9	1957
984	10	196
984	11	1181
984	12	1409
984	13	1775
984	14	741
984	15	929
984	16	1109
984	17	3
984	18	1497
984	19	495
985	0	585
985	1	1403
985	2	1807
985	3	472
985	4	729
985	5	1991
985	6	564
985	7	1201
985	8	223
985	9	381
985	10	510
985	11	275
985	12	651
985	13	1001
985	14	1446
985	15	1746
985	16	450
985	17	1954
985	18	1876
985	19	870
986	0	1390
986	1	529
986	2	1894
986	3	185
986	4	1212
986	5	1343
986	6	904
986	7	518
986	8	1
986	9	791
986	10	81
986	11	417
986	12	148
986	13	1906
986	14	651
986	15	187
986	16	654
986	17	1767
986	18	1911
986	19	1638
987	0	1245
987	1	914
987	2	1284
987	3	803
987	4	124
987	5	1877
987	6	1349
987	7	407
987	8	908
987	9	1634
987	10	248
987	11	1582
987	12	398
987	13	817
987	14	1579
987	15	334
987	16	697
987	17	1428
987	18	1875
987	19	1898
988	0	127
988	1	1956
988	2	1082
988	3	931
988	4	1556
988	5	110
988	6	205
988	7	380
988	8	1591
988	9	152
988	10	11
988	11	1237
988	12	1244
988	13	100
988	14	257
988	15	772
988	16	375
988	17	728
988	18	1706
988	19	1583
989	0	595
989	1	1397
989	2	1103
989	3	1044
989	4	1589
989	5	806
989	6	1604
989	7	1518
989	8	454
989	9	1963
989	10	1509
989	11	836
989	12	1426
989	13	1187
989	14	509
989	15	975
989	16	1248
989	17	1209
989	18	273
989	19	1892
990	0	1003
990	1	1016
990	2	987
990	3	524
990	4	1847
990	5	1810
990	6	975
990	7	1229
990	8	1887
990	9	1738
990	10	695
990	11	1966
990	12	1956
990	13	796
990	14	1073
990	15	1395
990	16	270
990	17	1796
990	18	1920
990	19	586
991	0	964
991	1	1554
991	2	1537
991	3	526
991	4	1596
991	5	1986
991	6	565
991	7	1285
991	8	1359
991	9	255
991	10	1452
991	11	165
991	12	435
991	13	1082
991	14	1758
991	15	951
991	16	1317
991	17	1939
991	18	1133
991	19	857
992	0	1427
992	1	982
992	2	1663
992	3	52
992	4	1186
992	5	1317
992	6	681
992	7	575
992	8	1772
992	9	531
992	10	1254
992	11	1483
992	12	742
992	13	1613
992	14	878
992	15	447
992	16	1548
992	17	1825
992	18	1360
992	19	1437
993	0	925
993	1	1505
993	2	1108
993	3	831
993	4	869
993	5	1702
993	6	2
993	7	1590
993	8	1639
993	9	1770
993	10	1368
993	11	246
993	12	1699
993	13	682
993	14	1064
993	15	409
993	16	1065
993	17	1880
993	18	1592
993	19	738
994	0	614
994	1	141
994	2	1904
994	3	796
994	4	1169
994	5	418
994	6	1905
994	7	34
994	8	1757
994	9	173
994	10	1364
994	11	736
994	12	1627
994	13	1968
994	14	479
994	15	1577
994	16	1440
994	17	1787
994	18	711
994	19	39
995	0	45
995	1	794
995	2	1805
995	3	1100
995	4	1021
995	5	1072
995	6	465
995	7	177
995	8	20
995	9	147
995	10	355
995	11	50
995	12	1226
995	13	1506
995	14	1797
995	15	142
995	16	1104
995	17	1854
995	18	1611
995	19	695
996	0	168
996	1	231
996	2	1145
996	3	1350
996	4	1286
996	5	979
996	6	485
996	7	2000
996	8	826
996	9	318
996	10	1903
996	11	1485
996	12	1778
996	13	127
996	14	421
996	15	1648
996	16	981
996	17	407
996	18	1198
996	19	1823
997	0	511
997	1	1893
997	2	1866
997	3	949
997	4	967
997	5	361
997	6	1765
997	7	1231
997	8	1487
997	9	426
997	10	1248
997	11	904
997	12	1441
997	13	812
997	14	1296
997	15	1139
997	16	593
997	17	635
997	18	1121
997	19	784
998	0	1181
998	1	670
998	2	97
998	3	637
998	4	1823
998	5	811
998	6	1770
998	7	1938
998	8	1975
998	9	253
998	10	1470
998	11	583
998	12	247
998	13	1060
998	14	1720
998	15	1322
998	16	655
998	17	191
998	18	316
998	19	1558
999	0	1306
999	1	1132
999	2	838
999	3	1639
999	4	1589
999	5	1433
999	6	712
999	7	1570
999	8	321
999	9	1498
999	10	1742
999	11	532
999	12	1292
999	13	859
999	14	690
999	15	971
999	16	1122
999	17	1056
999	18	1475
999	19	581
1000	0	1548
1000	1	1915
1000	2	1753
1000	3	824
1000	4	456
1000	5	269
1000	6	1640
1000	7	273
1000	8	1008
1000	9	1347
1000	10	1157
1000	11	756
1000	12	1746
1000	13	1496
1000	14	698
1000	15	880
1000	16	606
1000	17	619
1000	18	347
1000	19	1082
1001	0	214
1001	1	561
1001	2	555
1001	3	612
1001	4	86
1001	5	1874
1001	6	1203
1001	7	1339
1001	8	205
1001	9	1661
1001	10	1750
1001	11	177
1001	12	947
1001	13	1889
1001	14	712
1001	15	1579
1001	16	1290
1001	17	1135
1001	18	518
1001	19	247
1002	0	1044
1002	1	721
1002	2	928
1002	3	1965
1002	4	642
1002	5	470
1002	6	1148
1002	7	372
1002	8	476
1002	9	435
1002	10	1003
1002	11	904
1002	12	397
1002	13	986
1002	14	1447
1002	15	1707
1002	16	510
1002	17	179
1002	18	1303
1002	19	590
1003	0	539
1003	1	1031
1003	2	1040
1003	3	394
1003	4	1140
1003	5	1299
1003	6	59
1003	7	1190
1003	8	484
1003	9	1912
1003	10	507
1003	11	1137
1003	12	1421
1003	13	1185
1003	14	1398
1003	15	832
1003	16	1968
1003	17	616
1003	18	353
1003	19	1740
1004	0	811
1004	1	1538
1004	2	52
1004	3	1432
1004	4	1652
1004	5	1873
1004	6	1712
1004	7	950
1004	8	1110
1004	9	1299
1004	10	1439
1004	11	1351
1004	12	548
1004	13	327
1004	14	10
1004	15	879
1004	16	1575
1004	17	1435
1004	18	1336
1004	19	786
1005	0	1201
1005	1	1024
1005	2	289
1005	3	909
1005	4	1108
1005	5	1686
1005	6	1616
1005	7	386
1005	8	319
1005	9	1338
1005	10	1169
1005	11	336
1005	12	825
1005	13	1995
1005	14	347
1005	15	1206
1005	16	1480
1005	17	1199
1005	18	584
1005	19	1445
1006	0	1590
1006	1	1396
1006	2	510
1006	3	1025
1006	4	1599
1006	5	1738
1006	6	227
1006	7	755
1006	8	1312
1006	9	1424
1006	10	1448
1006	11	617
1006	12	1615
1006	13	617
1006	14	1118
1006	15	169
1006	16	244
1006	17	1342
1006	18	1096
1006	19	665
1007	0	1177
1007	1	1256
1007	2	1321
1007	3	1573
1007	4	694
1007	5	662
1007	6	444
1007	7	819
1007	8	1535
1007	9	417
1007	10	943
1007	11	802
1007	12	574
1007	13	1080
1007	14	491
1007	15	309
1007	16	1459
1007	17	73
1007	18	1262
1007	19	1273
1008	0	1260
1008	1	844
1008	2	85
1008	3	1378
